"","eMat_GSE48581...1."
"215841_at",6.5137825
"215842_s_at",5.658944494
"215843_s_at",5.595143785
"215844_at",6.652001924
"215845_x_at",7.592053859
"215846_at",5.867219654
"215847_at",4.055479343
"215848_at",7.070352966
"215849_x_at",6.956877939
"215850_s_at",5.869170572
"215851_at",5.039543162
"215852_x_at",6.261430621
"215853_at",4.724703868
"215854_at",6.601507472
"215855_s_at",7.781883581
"215856_at",7.356634566
"215857_at",7.06512736
"215858_at",6.183310097
"215859_at",4.802734555
"215860_at",5.302571016
"215861_at",4.981958998
"215862_at",5.923461926
"215863_at",6.379800688
"215864_at",4.049117614
"215865_at",7.537916263
"215866_at",6.640977807
"215867_x_at",13.06968295
"215868_x_at",6.503783999
"215869_at",6.037024399
"215870_s_at",4.312085098
"215871_at",4.902221518
"215872_at",4.343503142
"215873_x_at",7.770649565
"215874_at",5.583429842
"215875_at",6.463604614
"215876_at",4.4774558
"215877_at",5.491877493
"215878_at",3.58901677
"215879_at",3.101323639
"215880_at",5.701589665
"215881_x_at",6.664422544
"215882_at",5.60557672
"215883_at",7.139758833
"215884_s_at",10.37045881
"215885_at",4.506472332
"215886_x_at",5.887085497
"215887_at",7.435095746
"215888_at",7.440532728
"215889_at",5.386695121
"215890_at",6.261430621
"215891_s_at",5.385023151
"215892_at",5.885158177
"215893_x_at",4.061481614
"215894_at",5.508693011
"215895_x_at",5.226643883
"215896_at",5.337238748
"215897_at",3.947408442
"215898_at",7.309713454
"215899_at",5.861952725
"215900_at",5.601117212
"215901_at",3.444223165
"215902_at",4.954728821
"215903_s_at",7.82941242
"215904_at",4.754565035
"215905_s_at",9.472465604
"215906_at",6.259246824
"215907_at",8.71778742
"215908_at",7.652467227
"215909_x_at",7.084104737
"215910_s_at",5.723844831
"215911_x_at",3.645805269
"215912_at",4.110636195
"215913_s_at",8.063915859
"215914_at",4.688390317
"215915_at",4.437542298
"215916_at",6.395019105
"215917_at",3.30986766
"215918_s_at",5.086147606
"215919_s_at",6.322524679
"215920_s_at",7.143097508
"215921_at",6.433342835
"215922_at",4.177700435
"215923_s_at",5.075043791
"215924_at",3.196570673
"215925_s_at",6.457046562
"215926_x_at",7.857833924
"215927_at",5.955821023
"215928_at",4.421174308
"215929_at",3.414167801
"215930_s_at",8.056752412
"215931_s_at",6.061586846
"215932_at",5.07948121
"215933_s_at",7.302274989
"215934_at",4.530875688
"215935_at",4.626959059
"215936_s_at",8.30462916
"215937_at",4.494663287
"215938_s_at",6.998337397
"215939_at",4.581724727
"215940_at",3.671611548
"215941_at",5.525715504
"215942_s_at",5.190745412
"215943_at",4.892864279
"215944_at",3.534486977
"215945_s_at",8.270489569
"215946_x_at",11.29874036
"215947_s_at",9.392723997
"215948_x_at",6.669501778
"215949_x_at",8.963246001
"215951_at",6.431750849
"215952_s_at",12.89272556
"215953_at",4.008754614
"215954_s_at",5.897450078
"215955_x_at",6.365732273
"215956_at",6.432763921
"215957_at",3.21014655
"215958_at",3.596223104
"215959_at",5.245719514
"215960_at",4.718014884
"215961_at",5.043435938
"215962_at",3.711480606
"215963_x_at",13.45875997
"215964_at",4.478435622
"215965_at",4.232927016
"215966_x_at",7.762089891
"215967_s_at",6.084347313
"215968_at",4.335822293
"215969_at",4.727487406
"215970_at",4.859802942
"215971_at",5.404915775
"215972_at",4.543784683
"215973_at",5.192180091
"215974_at",5.633053189
"215975_x_at",6.441096436
"215976_at",4.388173936
"215977_x_at",8.441125637
"215978_x_at",12.11781008
"215979_s_at",5.492621782
"215980_s_at",7.32209364
"215981_at",3.590825396
"215982_s_at",8.061652445
"215983_s_at",9.516302529
"215984_s_at",7.332184241
"215985_at",7.674690909
"215986_at",5.542994347
"215987_at",5.141118055
"215988_s_at",4.30293084
"215989_at",6.307769298
"215990_s_at",7.994216615
"215991_s_at",5.142318328
"215992_s_at",6.89264255
"215993_at",3.388442034
"215994_x_at",9.142060071
"215995_x_at",5.322369206
"215996_at",6.031651019
"215997_s_at",6.171240925
"215998_at",4.985926831
"215999_at",5.041949097
"216000_at",7.396302364
"216001_at",5.261680127
"216002_at",5.460752005
"216003_at",4.712052011
"216004_s_at",4.15297892
"216005_at",9.328639311
"216006_at",7.470952234
"216007_at",4.866069488
"216008_s_at",7.799848757
"216009_at",6.314600987
"216010_x_at",6.217979998
"216011_at",6.485229073
"216012_at",8.306559356
"216013_at",4.23291356
"216014_s_at",6.17597098
"216015_s_at",5.04879311
"216016_at",3.623545703
"216017_s_at",6.650073709
"216018_at",6.262093159
"216019_x_at",6.516261746
"216020_at",4.082746891
"216021_s_at",3.89540588
"216022_at",6.900760484
"216023_at",7.093013076
"216024_at",5.075397518
"216025_x_at",6.829994043
"216026_s_at",6.906972781
"216027_at",3.848123058
"216028_at",7.67246422
"216029_at",5.554282519
"216030_s_at",4.149247633
"216031_x_at",6.937416145
"216032_s_at",10.6086545
"216033_s_at",8.086062277
"216034_at",3.867390012
"216035_x_at",9.060275034
"216036_x_at",8.076555218
"216037_x_at",8.731526327
"216038_x_at",7.13345321
"216039_at",6.948058283
"216040_x_at",4.805381147
"216041_x_at",10.61689946
"216042_at",6.884162914
"216043_x_at",6.396926916
"216044_x_at",8.057276707
"216045_at",4.984992426
"216046_at",6.222308865
"216047_x_at",6.790735804
"216048_s_at",8.301912373
"216049_at",4.097981816
"216050_at",4.497854055
"216051_x_at",7.934152328
"216052_x_at",5.720732794
"216053_x_at",5.303934956
"216054_x_at",6.170078517
"216055_at",5.548715446
"216056_at",5.008070086
"216057_at",4.523504806
"216058_s_at",4.972693319
"216059_at",5.765486648
"216060_s_at",8.69995422
"216061_x_at",7.783652126
"216062_at",3.967887085
"216063_at",5.271817156
"216064_s_at",8.656196876
"216065_at",5.153333591
"216066_at",5.832282889
"216067_at",5.65175005
"216068_at",3.344981042
"216069_at",6.037024399
"216070_at",4.142823483
"216071_x_at",7.881746402
"216072_at",5.792884267
"216073_at",4.293474541
"216074_x_at",9.897406762
"216075_at",5.820761536
"216076_at",6.265248889
"216077_s_at",5.804024501
"216078_at",5.0928407
"216079_at",6.312564409
"216080_s_at",7.651836131
"216081_at",6.617631278
"216082_at",6.566072904
"216083_s_at",6.612487001
"216084_at",3.503701003
"216085_at",4.521465538
"216086_at",3.710714346
"216087_at",3.1800019
"216088_s_at",9.406267994
"216089_at",3.434631756
"216090_x_at",5.163929762
"216091_s_at",6.443629525
"216092_s_at",10.46196459
"216093_at",4.757971695
"216094_at",7.163056598
"216095_x_at",9.950665513
"216096_s_at",3.989536452
"216097_at",3.398620389
"216098_s_at",3.37075459
"216099_at",4.136474168
"216100_s_at",7.958081438
"216101_at",7.065800133
"216102_at",6.305203084
"216103_at",7.31002961
"216104_at",3.404064244
"216105_x_at",7.738403802
"216106_at",4.732073852
"216107_at",6.333053651
"216108_at",3.740912303
"216109_at",6.313006312
"216110_x_at",7.52134114
"216111_x_at",8.24842018
"216112_at",8.139636115
"216113_at",5.176368495
"216114_at",6.568417837
"216115_at",8.555749976
"216116_at",6.248988665
"216117_at",5.176800618
"216118_at",5.719357173
"216119_s_at",6.517936736
"216120_s_at",4.338516223
"216121_at",6.147039497
"216122_at",5.229311757
"216123_x_at",4.790405657
"216124_at",4.071539312
"216125_s_at",7.465450576
"216126_at",6.276168963
"216127_at",4.530839233
"216128_at",6.684329056
"216129_at",6.654008701
"216130_at",5.645182609
"216131_at",4.353622772
"216132_at",6.219827158
"216133_at",5.87053254
"216134_at",5.891784697
"216135_at",6.03469226
"216136_at",3.571640209
"216137_s_at",6.929355432
"216138_at",7.038911569
"216139_s_at",6.362013795
"216140_at",5.874337956
"216141_at",6.544325937
"216142_at",6.549442934
"216143_at",7.078559051
"216144_at",6.172438374
"216145_at",6.336028303
"216146_at",4.018394002
"216147_at",7.060514149
"216148_at",4.919652483
"216149_at",5.110133036
"216150_at",6.001604566
"216151_at",3.324379465
"216152_at",6.845316448
"216153_x_at",8.334862459
"216154_at",5.238378176
"216155_at",4.552420602
"216156_at",4.286863034
"216157_at",6.256580668
"216158_at",3.43715106
"216159_s_at",5.402214553
"216160_at",5.44399763
"216161_at",6.012650242
"216162_at",4.346731471
"216163_at",5.356160258
"216164_at",7.63085025
"216165_at",4.302339092
"216166_at",5.541224169
"216167_at",4.312954178
"216168_at",4.295576301
"216169_at",5.006734167
"216170_at",6.734864153
"216171_at",3.411888
"216172_at",6.970016592
"216173_at",7.301609456
"216174_at",6.655003602
"216175_at",6.768343123
"216176_at",8.273717615
"216177_at",7.611135344
"216178_x_at",4.057659965
"216179_x_at",6.697400915
"216180_s_at",6.953179287
"216181_at",7.262620448
"216182_at",5.832282889
"216183_at",6.498317827
"216184_s_at",5.247799208
"216185_at",4.001541614
"216186_at",6.746599844
"216187_x_at",12.22358219
"216188_at",4.755394702
"216189_at",4.527795622
"216190_x_at",4.003800588
"216191_s_at",5.780121655
"216192_at",4.665788149
"216193_at",5.527230431
"216194_s_at",11.00359245
"216195_at",6.569762222
"216196_at",5.703949123
"216197_at",8.408971099
"216198_at",4.951469477
"216199_s_at",9.521320656
"216200_at",5.2077332
"216201_at",4.848537256
"216202_s_at",8.222510302
"216203_at",5.053565542
"216204_at",7.258905192
"216205_s_at",6.9557852
"216206_x_at",7.215550639
"216207_x_at",12.27693251
"216208_s_at",6.957371238
"216209_at",5.011380554
"216210_x_at",10.30242315
"216211_at",7.720281847
"216212_s_at",8.868507565
"216213_at",4.497854055
"216214_at",4.261538692
"216215_s_at",9.402763555
"216216_at",5.955635645
"216217_at",5.008200506
"216218_s_at",8.547808526
"216219_at",8.949773764
"216220_s_at",7.533238128
"216221_s_at",10.6153359
"216222_s_at",8.549481627
"216223_at",6.204064086
"216224_s_at",7.319090561
"216225_at",5.553119864
"216226_at",5.945618087
"216227_at",4.544778227
"216228_s_at",4.201671478
"216229_x_at",8.835359058
"216230_x_at",6.449935513
"216231_s_at",14.69739259
"216232_s_at",8.455763921
"216233_at",4.931966838
"216234_s_at",5.405671191
"216235_s_at",6.408652441
"216236_s_at",7.574631057
"216237_s_at",7.543034101
"216238_s_at",4.741039925
"216239_at",4.069183457
"216240_at",6.370140416
"216241_s_at",11.52282723
"216242_x_at",9.47190089
"216243_s_at",5.964855253
"216244_at",3.31841916
"216245_at",5.229311757
"216246_at",9.438064946
"216247_at",6.437607055
"216248_s_at",5.417591497
"216249_at",5.785770997
"216250_s_at",9.471315126
"216251_s_at",7.305738901
"216252_x_at",7.656061182
"216253_s_at",5.23201266
"216254_at",4.663414305
"216255_s_at",3.789513608
"216256_at",6.729769959
"216257_at",4.651733998
"216258_s_at",3.141928971
"216259_at",4.906255621
"216260_at",4.486502531
"216261_at",6.281904253
"216262_s_at",8.302938574
"216263_s_at",5.457582313
"216264_s_at",9.48561281
"216265_x_at",5.875246523
"216266_s_at",8.938095014
"216267_s_at",7.727980122
"216268_s_at",11.34985828
"216269_s_at",6.153038131
"216270_at",5.786112739
"216271_x_at",7.335920675
"216272_x_at",7.600812917
"216273_at",6.79062311
"216274_s_at",11.78251516
"216275_at",5.966410509
"216276_s_at",3.921961954
"216277_at",3.715045327
"216278_at",6.907775629
"216279_at",4.054433018
"216280_s_at",5.017974493
"216281_at",4.740467575
"216282_x_at",7.471801309
"216283_s_at",5.884023495
"216284_at",7.614702692
"216285_at",5.654643032
"216286_at",5.108534713
"216287_at",3.828004597
"216288_at",4.607305436
"216289_at",6.162170724
"216290_x_at",4.645056634
"216291_at",3.873131249
"216292_at",5.96218007
"216293_at",8.115148685
"216294_s_at",6.575717886
"216295_s_at",11.87865617
"216296_at",6.875468658
"216297_at",4.646323405
"216298_at",4.452527458
"216299_s_at",6.141349903
"216300_x_at",7.948767296
"216301_at",6.440644099
"216302_at",7.181555281
"216303_s_at",5.214012505
"216304_x_at",10.60010918
"216305_s_at",7.790954669
"216306_x_at",11.13343927
"216307_at",3.563848297
"216308_x_at",11.14859965
"216309_x_at",8.408971099
"216310_at",9.396631301
"216311_at",6.728226058
"216312_at",4.650474047
"216313_at",3.438395497
"216314_at",3.194755989
"216315_x_at",5.188765981
"216316_x_at",7.735888423
"216317_x_at",5.974338218
"216318_at",6.873266215
"216319_at",4.312476798
"216320_x_at",10.86442855
"216321_s_at",10.54443545
"216322_at",3.786438887
"216323_x_at",7.790118958
"216324_at",4.212610555
"216325_x_at",6.131341083
"216326_s_at",9.293503095
"216327_s_at",4.838720053
"216328_at",3.531581518
"216329_at",4.985817273
"216330_s_at",5.943273788
"216331_at",8.028032673
"216332_at",6.552335447
"216333_x_at",8.760418774
"216334_s_at",4.578568285
"216336_x_at",11.97814903
"216337_at",6.830260279
"216338_s_at",8.683760929
"216339_s_at",5.098972785
"216340_s_at",6.499881631
"216341_s_at",5.075269546
"216342_x_at",13.52204889
"216343_at",6.17597098
"216344_at",5.922755681
"216345_at",5.994124421
"216346_at",4.397221969
"216347_s_at",8.048336491
"216348_at",9.479136057
"216349_at",5.903281303
"216350_s_at",6.958819747
"216351_x_at",4.578923776
"216352_x_at",4.029318746
"216353_s_at",3.725067727
"216354_at",7.090160164
"216355_at",4.670398968
"216356_x_at",7.615230948
"216357_at",4.501262779
"216358_at",5.290855062
"216359_at",4.56155521
"216360_x_at",6.291827309
"216361_s_at",4.387568943
"216362_at",5.255550217
"216363_at",6.828953084
"216364_s_at",5.795122558
"216365_x_at",7.889779999
"216366_x_at",7.597233416
"216367_at",5.522335476
"216368_s_at",5.146929326
"216369_at",3.430104738
"216370_s_at",5.936335527
"216371_at",6.023608134
"216372_at",5.600034103
"216373_at",4.514145701
"216374_at",4.963663662
"216375_s_at",7.140710436
"216376_x_at",5.201166442
"216377_x_at",6.710703843
"216378_at",3.833801006
"216379_x_at",14.19477312
"216380_x_at",10.61879836
"216381_x_at",10.59853742
"216382_s_at",8.178622219
"216383_at",8.157229901
"216384_x_at",12.13527405
"216385_at",7.746538092
"216386_at",4.793838372
"216387_x_at",7.798002987
"216388_s_at",6.704267412
"216389_s_at",8.243369526
"216390_at",6.382134661
"216391_s_at",6.521918967
"216392_s_at",8.24509429
"216393_at",5.830752376
"216394_x_at",6.685431194
"216395_at",6.041037758
"216396_s_at",10.28272309
"216397_s_at",7.663013799
"216398_at",6.303007209
"216399_s_at",7.05917932
"216400_at",5.59467667
"216401_x_at",11.62738113
"216402_at",5.377216727
"216403_at",4.012044661
"216404_at",6.055911675
"216405_at",4.810428799
"216406_at",3.561514692
"216407_at",6.802356023
"216408_at",4.075775018
"216409_at",7.020503133
"216410_at",6.14550431
"216411_s_at",7.557145924
"216412_x_at",8.191434698
"216413_at",4.599935913
"216414_at",4.395369521
"216415_at",3.794349856
"216416_at",4.977188249
"216417_x_at",7.73005004
"216418_at",4.920482971
"216419_at",5.175185895
"216420_at",4.129562661
"216421_at",8.015855879
"216422_at",5.170238463
"216423_at",6.023116492
"216424_at",4.463762313
"216425_at",6.854851204
"216426_at",4.522377837
"216427_at",5.612469724
"216428_x_at",4.664268412
"216429_at",5.464634044
"216430_x_at",7.926114769
"216431_at",6.310738387
"216432_at",5.632631626
"216433_s_at",4.236372225
"216434_at",7.618838628
"216435_at",3.427232482
"216436_at",4.017521426
"216437_at",4.298272326
"216438_s_at",14.22039747
"216439_at",7.537618967
"216440_at",3.990577269
"216441_at",3.259905058
"216442_x_at",11.90208969
"216443_at",3.536110829
"216444_at",3.604011614
"216445_at",4.513104788
"216446_at",7.093083523
"216447_at",4.24039746
"216448_at",6.137629785
"216449_x_at",10.73461147
"216450_x_at",9.025074262
"216451_at",5.711175115
"216452_at",9.143014189
"216453_at",5.190537115
"216454_at",5.486036893
"216455_at",7.034975183
"216456_at",5.896472475
"216457_s_at",9.784357202
"216458_at",7.287276478
"216459_x_at",4.454476678
"216460_at",6.651708799
"216461_at",6.12685122
"216462_at",3.67798957
"216463_at",3.894857248
"216464_x_at",5.709078635
"216465_at",6.400120714
"216466_at",3.51899377
"216467_s_at",6.746599844
"216468_s_at",4.505299763
"216469_at",3.535409015
"216470_x_at",5.840677315
"216471_x_at",5.094949545
"216472_at",6.694093442
"216473_x_at",7.378196362
"216474_x_at",7.40303486
"216475_at",6.135521764
"216476_at",7.028016104
"216477_at",4.276620935
"216478_at",4.085301417
"216479_at",5.249887073
"216480_x_at",5.260771308
"216481_at",7.515087058
"216482_x_at",5.473897442
"216483_s_at",9.347985671
"216484_x_at",9.918790313
"216485_s_at",6.408310762
"216486_x_at",6.928611232
"216487_at",3.702092874
"216488_s_at",6.953569598
"216489_at",5.134921313
"216490_x_at",6.911448191
"216491_x_at",8.365290127
"216492_at",6.087075308
"216493_s_at",3.97853095
"216494_at",5.197739942
"216495_x_at",7.03157581
"216496_s_at",5.476988677
"216497_at",5.11737678
"216498_at",4.126788155
"216499_at",6.3409477
"216500_at",6.721455401
"216501_at",5.499640713
"216502_at",4.708349074
"216503_s_at",7.718437467
"216504_s_at",4.258536039
"216505_x_at",10.40059751
"216506_x_at",7.893473326
"216507_at",4.801926942
"216508_x_at",10.61447248
"216509_x_at",5.356994022
"216510_x_at",8.890982439
"216511_s_at",8.690128718
"216512_s_at",5.536648796
"216513_at",4.382728664
"216514_at",4.840143201
"216515_x_at",12.53653511
"216516_at",3.908582931
"216517_at",7.337221861
"216518_at",4.085893542
"216519_s_at",4.165942577
"216520_s_at",14.65198211
"216521_s_at",7.822258973
"216522_at",4.55040682
"216524_x_at",9.652850026
"216525_x_at",10.3945501
"216526_x_at",13.55767413
"216527_at",8.28868704
"216528_at",6.605992404
"216529_at",4.501718727
"216530_at",6.107536915
"216531_at",7.123459125
"216532_x_at",8.647373739
"216533_at",3.314013382
"216534_at",4.398633026
"216535_at",6.107844042
"216536_at",4.699819501
"216537_s_at",7.45599646
"216538_at",7.110383175
"216539_at",3.210885465
"216540_at",5.049570598
"216541_x_at",6.221068115
"216542_x_at",8.287329164
"216543_at",3.856778556
"216544_at",4.654959094
"216545_at",5.905561473
"216546_s_at",5.507242851
"216547_at",7.904930991
"216548_x_at",7.08176925
"216549_s_at",4.825336542
"216550_x_at",8.141552378
"216551_x_at",7.364527897
"216552_x_at",5.707751563
"216553_x_at",3.993888083
"216554_s_at",7.918753195
"216555_at",7.025532967
"216556_x_at",4.924343138
"216557_x_at",9.497590045
"216558_x_at",6.207606928
"216559_x_at",10.25216463
"216560_x_at",10.38725548
"216561_x_at",4.266990818
"216562_at",6.803178183
"216563_at",8.50805928
"216564_at",7.288968214
"216565_x_at",10.11351849
"216566_at",4.10665523
"216567_at",4.901607808
"216568_x_at",5.90315651
"216569_at",5.989147698
"216570_x_at",10.9167369
